pitStopId,raceId,driverId,stop,lap,time,duration,milliseconds
2647,917,821,2,27,14:38:26,24.267,24267
2648,917,818,2,27,14:38:30,24.408,24408
2649,917,813,2,27,14:38:36,22.865,22865
2650,917,1,2,28,14:39:09,24.224,24224
2651,917,4,2,28,14:39:32,23.134,23134
2652,917,8,2,35,14:48:30,27.934,27934
2653,917,807,2,36,14:49:47,23.323,23323
2654,917,826,2,38,14:52:30,24.385,24385
2655,917,16,2,39,14:54:06,24.302,24302
2656,917,154,2,40,14:55:19,23.023,23023
2657,917,822,3,42,14:57:48,26.463,26463
2658,917,813,3,45,15:01:47,23.09,23090
2659,917,818,3,46,15:03:02,24.002,24002
2660,917,825,3,47,15:03:59,24.131,24131
2661,917,815,3,47,15:04:19,30.067,30067
2662,917,20,3,48,15:05:05,22.746,22746
2663,917,821,3,48,15:05:32,23.418,23418
2664,917,3,3,50,15:06:59,23.24,23240
2665,917,16,3,49,15:07:08,24.853,24853
2666,917,13,3,50,15:07:25,26.918,26918
2667,917,18,3,50,15:07:33,23.383,23383
2668,917,1,3,51,15:08:16,22.874,22874
2669,917,4,3,52,15:10:12,23.077,23077
2670,917,826,3,59,15:19:23,24.726,24726
2671,917,154,3,59,15:19:41,23.197,23197
2672,917,807,3,60,15:20:21,23.411,23411
2673,918,154,1,1,17:05:39,16.12,16120
2674,918,4,1,5,17:12:48,21.619,21619
2675,918,16,1,5,17:13:03,22.491,22491
2676,918,18,1,6,17:14:36,22.627,22627
2677,918,826,1,6,17:14:38,24.169,24169
2678,918,8,1,6,17:14:41,21.546,21546
2679,918,821,1,7,17:16:39,23.128,23128
2680,918,813,1,7,17:16:42,21.998,21998
2681,918,154,2,8,17:18:40,21.699,21699
2682,918,1,1,10,17:21:35,21.885,21885
2683,918,822,1,10,17:21:52,21.661,21661
2684,918,3,1,11,17:23:26,21.741,21741
2685,918,13,1,13,17:27:05,22.054,22054
2686,918,818,1,13,17:27:37,22.919,22919
2687,918,815,1,14,17:29:24,22.031,22031
2688,918,829,1,14,17:30:04,24.144,24144
2689,918,807,1,15,17:31:09,27.445,27445
2690,918,155,1,15,17:31:40,24.421,24421
2691,918,825,1,21,17:42:16,22.087,22087
2692,918,20,1,21,17:42:18,23.094,23094
2693,918,154,3,21,17:42:47,21.574,21574
2694,918,16,2,22,17:44:35,22.277,22277
2695,918,8,2,26,17:51:27,22.206,22206
2696,918,817,1,27,17:52:58,21.747,21747
2697,918,4,2,27,17:53:14,22.068,22068
2698,918,18,2,28,17:55:03,22.042,22042
2699,918,821,2,28,17:55:32,23.27,23270
2700,918,825,2,29,17:57:15,21.623,21623
2701,918,818,2,30,17:58:48,22.761,22761
2702,918,1,2,31,17:59:40,21.887,21887
2703,918,3,2,34,18:05:35,24.083,24083
2704,918,822,2,35,18:07:17,22.015,22015
2705,918,155,2,36,18:10:43,22.426,22426
2706,918,807,2,37,18:11:24,21.642,21642
2707,918,16,3,37,18:12:07,22.227,22227
2708,918,829,2,37,18:13:03,23.545,23545
2709,918,815,2,41,18:18:37,22.325,22325
2710,918,13,2,43,18:21:15,22.04,22040
2711,918,818,3,44,18:24:19,22.348,22348
2712,918,20,2,46,18:27:33,21.611,21611
2713,918,817,2,47,18:28:55,21.582,21582
2714,926,828,1,1,16:05:59,22.681,22681
2715,926,8,1,16,16:31:07,27.465,27465
2716,926,13,1,21,16:38:38,22.062,22062
2717,926,807,1,21,16:39:11,22.137,22137
2718,926,817,1,23,16:42:09,22.535,22535
2719,926,20,1,24,16:43:16,22.694,22694
2720,926,832,1,24,16:43:48,55.789,55789
2721,926,1,1,25,16:44:32,22.295,22295
2722,926,831,1,25,16:45:12,22.933,22933
2723,926,3,1,26,16:46:11,22.105,22105
2724,926,828,2,26,16:47:15,23.254,23254
2725,926,18,1,27,16:49:15,23.353,23353
2726,926,830,1,32,16:56:30,23.532,23532
2727,926,815,1,38,17:06:52,26.009,26009
2728,926,8,2,40,17:08:30,22.405,22405
2729,926,828,3,43,17:14:28,22.353,22353
2730,926,807,2,44,17:15:43,21.612,21612
2731,927,813,1,1,15:06:15,37.289,37289
2732,927,831,1,2,15:07:27,33.918,33918
2733,927,8,1,2,15:08:04,27.285,27285
2734,927,1,1,4,15:11:07,26.094,26094
2735,927,3,1,4,15:11:11,33.689,33689
2736,927,817,1,4,15:11:13,26.714,26714
2737,927,13,1,4,15:11:16,25.831,25831
2738,927,826,1,4,15:11:17,30.463,30463
2739,927,830,1,4,15:11:22,29.516,29516
2740,927,822,1,4,15:11:24,30.154,30154
2741,927,4,1,4,15:11:32,25.222,25222
2742,927,18,1,4,15:11:38,33.027,33027
2743,927,833,1,5,15:14:03,27.54,27540
2744,927,832,1,14,15:30:50,25.126,25126
2745,927,8,2,14,15:30:53,24.744,24744
2746,927,807,1,15,15:32:38,25.826,25826
2747,927,154,1,15,15:32:40,24.377,24377
2748,927,20,1,17,15:35:47,23.996,23996
2749,927,815,1,17,15:36:31,25.268,25268
2750,927,817,2,18,15:38:11,25.604,25604
2751,927,813,2,18,15:38:27,37.394,37394
2752,927,830,2,20,15:41:45,25.655,25655
2753,927,831,2,20,15:42:00,25.741,25741
2754,927,826,2,21,15:43:36,24.781,24781
2755,927,18,2,21,15:43:48,25.581,25581
2756,927,833,2,22,15:46:29,27.004,27004
2757,927,1,2,24,15:48:25,24.595,24595
2758,927,13,2,24,15:48:49,24.788,24788
2759,927,822,2,25,15:50:42,24.432,24432
2760,927,3,2,26,15:52:07,24.574,24574
2761,927,154,2,26,15:52:37,24.621,24621
2762,927,831,3,30,16:00:16,25.331,25331
2763,927,807,2,31,16:02:02,25.047,25047
2764,927,832,2,32,16:03:31,25.165,25165
2765,927,813,3,33,16:05:48,24.276,24276
2766,927,8,3,34,16:06:41,24.653,24653
2767,927,817,3,34,16:07:16,25.393,25393
2768,927,154,3,34,16:07:29,26.014,26014
2769,927,815,2,35,16:09:15,35.776,35776
2770,927,18,3,35,16:09:16,25.846,25846
2771,927,20,2,37,16:11:15,25.092,25092
2772,927,1,3,38,16:13:14,24.179,24179
2773,927,13,3,38,16:13:54,26.971,26971
2774,927,826,3,39,16:16:13,26.149,26149
2775,927,822,3,40,16:17:30,25.002,25002
2776,927,830,3,40,16:17:48,24.768,24768
2777,927,3,3,41,16:18:40,24.336,24336
2778,927,831,4,43,16:23:49,25.204,25204
2779,927,833,3,42,16:24:30,29.202,29202
2780,927,807,3,44,16:25:34,35.351,35351
2781,928,831,1,10,14:21:26,23.409,23409
2782,928,813,1,11,14:23:09,22.47,22470
2783,928,815,1,11,14:23:19,22.829,22829
2784,928,154,1,12,14:24:52,23.421,23421
2785,928,830,1,12,14:24:59,24.256,24256
2786,928,4,1,12,14:25:14,23.238,23238
2787,928,20,1,13,14:26:23,22.488,22488
2788,928,13,1,13,14:26:33,23.145,23145
2789,928,1,1,14,14:28:00,22.645,22645
2790,928,822,1,14,14:28:20,23.084,23084
2791,928,828,1,14,14:28:36,23.846,23846
2792,928,817,1,14,14:28:38,22.635,22635
2793,928,18,1,14,14:28:51,23.936,23936
2794,928,3,1,15,14:29:48,22.483,22483
2795,928,8,1,15,14:29:55,22.818,22818
2796,928,829,1,16,14:32:55,24.132,24132
2797,928,833,1,17,14:34:51,25.938,25938
2798,928,832,1,19,14:37:55,23.795,23795
2799,928,815,2,26,14:50:03,23.338,23338
2800,928,20,2,30,14:56:09,22.444,22444
2801,928,828,2,30,14:57:12,24.589,24589
2802,928,3,2,31,14:57:50,22.829,22829
2803,928,831,2,31,14:58:53,23.732,23732
2804,928,154,2,32,15:00:30,23.605,23605
2805,928,830,2,32,15:00:35,23.258,23258
2806,928,18,2,32,15:00:57,23.273,23273
2807,928,1,2,33,15:01:11,22.235,22235
2808,928,813,2,33,15:02:42,22.899,22899
2809,928,8,2,34,15:03:09,22.453,22453
2810,928,13,2,34,15:03:37,23.317,23317
2811,928,822,2,35,15:05:28,23.582,23582
2812,928,4,2,35,15:06:28,23.345,23345
2813,928,817,2,36,15:07:45,22.897,22897
2814,928,829,2,38,15:13:29,24.054,24054
2815,928,832,2,39,15:14:00,23.424,23424
2816,928,815,3,41,15:16:42,23.144,23144
2817,928,833,2,40,15:17:19,24.088,24088
2818,928,813,3,48,15:29:49,17.912,17912
2819,929,830,1,6,18:14:10,39.338,39338
2820,929,807,1,10,18:20:48,26.652,26652
2821,929,831,1,10,18:20:56,25.459,25459
2822,929,13,1,10,18:20:57,24.894,24894
2823,929,813,1,10,18:20:58,30.426,30426
2824,929,828,1,11,18:22:33,26.045,26045
2825,929,832,1,11,18:22:40,32.647,32647
2826,929,154,1,12,18:24:12,24.735,24735
2827,929,20,1,13,18:25:38,24.509,24509
2828,929,4,1,13,18:26:08,25.37,25370
2829,929,3,1,14,18:27:16,25.311,25311
2830,929,822,1,14,18:27:28,25.293,25293
2831,929,817,1,14,18:27:29,25.723,25723
2832,929,1,1,15,18:28:52,25.791,25791
2833,929,826,1,15,18:29:32,25.421,25421
2834,929,8,1,17,18:32:23,24.773,24773
2835,929,815,1,17,18:32:51,25.573,25573
2836,929,833,1,18,18:35:44,25.834,25834
2837,929,829,1,19,18:37:18,26.103,26103
2838,929,831,2,24,18:44:52,25.898,25898
2839,929,13,2,24,18:44:53,25.017,25017
2840,929,813,2,24,18:44:54,24.31,24310
2841,929,828,2,25,18:46:26,49.162,49162
2842,929,807,2,25,18:46:33,24.679,24679
2843,929,832,2,29,18:53:43,26.593,26593
2844,929,830,2,30,18:55:37,27.225,27225
2845,929,154,2,31,18:56:32,25.259,25259
2846,929,20,2,32,18:57:31,24.449,24449
2847,929,1,2,33,18:59:01,24.528,24528
2848,929,822,2,33,18:59:33,24.623,24623
2849,929,3,2,34,19:00:48,25.418,25418
2850,929,829,2,33,19:01:49,26.479,26479
2851,929,826,2,34,19:01:53,24.692,24692
2852,929,817,2,35,19:03:02,24.943,24943
2853,929,4,2,35,19:03:51,24.878,24878
2854,929,833,2,34,19:04:04,27.573,27573
2855,929,20,3,36,19:04:29,33.921,33921
2856,929,815,2,37,19:06:50,25.288,25288
2857,929,828,3,37,19:07:13,26.042,26042
2858,929,807,3,38,19:08:50,24.979,24979
2859,929,8,2,40,19:10:55,24.547,24547
2860,929,813,3,41,19:13:31,01:47.4,107394
2861,929,831,3,41,19:13:54,26.21,26210
2862,930,807,1,10,14:19:46,22.659,22659
2863,930,826,1,11,14:21:18,22.667,22667
2864,930,18,1,11,14:21:23,22.589,22589
2865,930,831,1,12,14:22:55,22.677,22677
2866,930,1,1,13,14:23:49,24.586,24586
2867,930,817,1,13,14:24:18,22.44,22440
2868,930,830,1,13,14:24:19,24.396,24396
2869,930,20,1,14,14:25:21,21.762,21762
2870,930,13,1,14,14:25:37,22.139,22139
2871,930,813,1,14,14:25:48,24.976,24976
2872,930,832,1,14,14:25:58,22.859,22859
2873,930,3,1,15,14:26:45,21.87,21870
2874,930,822,1,15,14:27:01,22.082,22082
2875,930,154,1,15,14:27:28,23.309,23309
2876,930,813,2,15,14:27:46,32.459,32459
2877,930,829,1,16,14:29:49,24.687,24687
2878,930,8,1,17,14:30:09,22.623,22623
2879,930,833,1,17,14:31:33,24.631,24631
2880,930,828,1,18,14:32:23,25.272,25272
2881,930,815,1,19,14:33:59,22.468,22468
2882,930,4,1,21,14:37:01,23.728,23728
2883,930,807,2,26,14:45:13,22.534,22534
2884,930,18,2,27,14:47:05,23.327,23327
2885,930,833,2,30,14:53:03,23.07,23070
2886,930,1,2,32,14:53:17,22.727,22727
2887,930,13,2,32,14:53:41,22.629,22629
2888,930,829,2,32,14:56:02,23.043,23043
2889,930,815,2,36,15:01:03,22.426,22426
2890,930,830,2,37,15:02:19,22.607,22607
2891,930,826,2,38,15:03:48,22.273,22273
2892,930,831,2,39,15:05:35,23.186,23186
2893,930,20,2,40,15:05:38,21.836,21836
2894,930,154,2,40,15:06:43,33.256,33256
2895,930,8,2,41,15:07:35,21.789,21789
2896,930,822,2,42,15:08:57,21.8,21800
2897,930,817,2,42,15:09:42,24.884,24884
2898,930,832,2,42,15:10:08,22.178,22178
2899,930,813,3,43,15:12:01,22.575,22575
2900,930,3,2,45,15:13:00,22.452,22452
2901,930,18,3,44,15:13:49,24.066,24066
2902,930,828,2,45,15:15:00,22.872,22872
2903,930,13,3,47,15:17:04,22.257,22257
2904,930,829,3,47,15:20:31,22.796,22796
2905,930,807,3,49,15:21:24,22.545,22545
2906,930,1,3,51,15:22:23,21.965,21965
2907,930,833,3,49,15:24:15,24.2,24200
2908,931,807,1,1,14:04:47,34.773,34773
2909,931,13,1,1,14:05:03,42.934,42934
2910,931,832,1,12,14:19:42,25.306,25306
2911,931,822,1,14,14:22:23,24.641,24641
2912,931,828,1,14,14:22:25,25.618,25618
2913,931,154,1,17,14:26:21,25.077,25077
2914,931,831,1,18,14:27:40,25.732,25732
2915,931,826,1,28,14:40:43,25.119,25119
2916,931,830,1,29,14:42:14,52.821,52821
2917,931,807,2,31,14:46:02,24.758,24758
2918,931,4,1,32,14:46:31,30.345,30345
2919,931,829,1,33,14:50:20,28.606,28606
2920,931,18,1,35,14:50:28,25.062,25062
2921,931,20,1,36,14:51:19,24.851,24851
2922,931,817,1,36,14:51:34,24.501,24501
2923,931,815,1,36,14:51:43,24.733,24733
2924,931,3,1,37,14:52:37,24.789,24789
2925,931,833,1,35,14:52:53,27.554,27554
2926,931,8,1,37,14:52:54,24.177,24177
2927,931,1,1,38,14:53:49,24.181,24181
2928,931,828,2,38,14:55:31,25.398,25398
2929,931,13,2,39,14:58:08,24.97,24970
2930,931,830,2,46,15:06:05,25.736,25736
2931,931,822,2,56,15:19:50,24.412,24412
2932,931,13,3,62,15:29:53,24.395,24395
2933,931,815,2,64,15:29:57,25.119,25119
2934,931,18,2,64,15:30:17,24.661,24661
2935,931,1,2,65,15:30:51,25.495,25495
2936,931,831,2,64,15:30:55,26.42,26420
2937,931,817,2,65,15:31:26,24.244,24244
2938,931,828,3,69,15:40:15,25.234,25234
2939,932,18,1,1,14:04:39,18.057,18057
2940,932,20,1,7,14:12:45,27.241,27241
2941,932,813,1,17,14:25:56,23.66,23660
2942,932,817,1,23,14:34:08,23.997,23997
2943,932,815,1,24,14:35:26,23.453,23453
2944,932,8,1,26,14:37:27,23.63,23630
2945,932,831,1,26,14:38:33,24.795,24795
2946,932,154,1,27,14:39:08,24.292,24292
2947,932,826,1,27,14:39:23,23.681,23681
2948,932,832,1,27,14:39:37,24.277,24277
2949,932,822,1,28,14:40:10,25.541,25541
2950,932,807,1,28,14:40:35,23.507,23507
2951,932,828,1,28,14:40:57,24.149,24149
2952,932,1,1,29,14:41:11,23.708,23708
2953,932,3,1,30,14:42:33,23.321,23321
2954,932,4,1,31,14:45:06,23.553,23553
2955,932,20,2,35,14:50:00,23.945,23945
2956,932,829,1,34,14:50:14,30.807,30807
2957,932,833,1,35,14:51:40,26.986,26986
2958,932,13,1,37,14:52:40,23.912,23912
2959,932,830,1,39,14:55:43,36.105,36105
2960,932,8,2,40,14:56:15,24.578,24578
2961,932,18,2,44,15:03:06,25.374,25374
2962,933,826,1,1,14:04:37,28.632,28632
2963,933,828,1,2,14:06:56,30.232,30232
2964,933,18,1,3,14:09:03,24.104,24104
2965,933,18,2,6,14:14:39,28.727,28727
2966,933,828,2,12,14:22:17,16.211,16211
2967,933,154,1,23,14:35:38,22.016,22016
2968,933,831,1,24,14:36:49,22.803,22803
2969,933,807,1,25,14:37:53,21.685,21685
2970,933,832,1,25,14:38:02,27.638,27638
2971,933,822,1,26,14:39:05,22.777,22777
2972,933,830,1,26,14:39:12,21.984,21984
2973,933,3,1,33,14:47:13,21.768,21768
2974,933,13,1,34,14:48:45,22.447,22447
2975,933,1,1,35,14:49:40,21.869,21869
2976,933,833,1,34,14:50:23,23.926,23926
2977,933,20,1,36,14:51:04,31.882,31882
2978,933,813,1,37,14:52:53,21.847,21847
2979,933,815,1,38,14:54:06,26.689,26689
2980,933,826,2,45,15:03:07,22.111,22111
2981,933,828,3,45,15:04:13,22.449,22449
2982,933,817,1,50,15:09:02,27.71,27710
2983,934,4,1,1,13:05:14,01:11.2,71178
2984,934,817,1,11,13:23:42,28.464,28464
2985,934,832,1,12,13:25:22,29.393,29393
2986,934,8,1,13,13:26:56,28.974,28974
2987,934,20,1,14,13:28:38,28.946,28946
2988,934,4,2,17,13:34:06,28.703,28703
2989,934,826,1,18,13:35:17,28.347,28347
2990,934,1,1,19,13:36:43,28.417,28417
2991,934,807,1,19,13:36:56,28.558,28558
2992,934,13,1,20,13:38:21,29.369,29369
2993,934,3,1,20,13:38:22,28.393,28393
2994,934,815,1,20,13:38:41,28.86,28860
2995,934,817,2,20,13:39:28,43.24,43240
2996,934,822,1,21,13:39:59,28.781,28781
2997,934,828,1,23,13:43:56,29.598,29598
2998,934,829,1,36,14:07:55,48.861,48861
2999,934,833,1,36,14:08:22,34.672,34672
3000,934,828,2,37,14:08:39,30.867,30867
3001,934,4,3,37,14:08:45,32.593,32593
3002,934,8,2,38,14:09:28,30.397,30397
3003,934,828,3,41,14:16:26,29.828,29828
3004,934,1,2,43,14:17:40,28.979,28979
3005,934,20,2,43,14:18:01,29.676,29676
3006,934,828,4,42,14:18:36,30.197,30197
3007,934,3,2,44,14:19:37,30.393,30393
3008,934,13,2,44,14:19:54,31.948,31948
3009,934,822,2,44,14:20:02,31.937,31937
3010,934,826,2,44,14:20:27,33.979,33979
3011,934,807,2,44,14:20:36,33.891,33891
3012,934,815,2,44,14:21:16,31.998,31998
3013,934,833,2,44,14:24:44,30.686,30686
3014,934,8,3,47,14:26:56,30.178,30178
3015,934,829,2,45,14:27:17,43.964,43964
3016,936,833,1,6,14:15:43,26.392,26392
3017,936,822,1,13,14:25:47,22.974,22974
3018,936,826,1,13,14:25:51,22.072,22072
3019,936,13,1,14,14:27:28,27.936,27936
3020,936,830,1,14,14:27:30,22.536,22536
3021,936,18,1,14,14:27:33,22.231,22231
3022,936,154,1,14,14:27:34,22.805,22805
3023,936,831,1,14,14:27:41,22.729,22729
3024,936,807,1,15,14:28:49,22.573,22573
3025,936,832,1,15,14:28:58,25.096,25096
3026,936,4,1,15,14:29:00,21.567,21567
3027,936,815,1,16,14:30:25,22.068,22068
3028,936,828,1,16,14:30:36,23.005,23005
3029,936,1,1,19,14:34:42,23.146,23146
3030,936,3,1,20,14:35:52,21.78,21780
3031,936,20,1,21,14:37:10,21.9,21900
3032,936,817,1,21,14:37:37,21.824,21824
3033,936,8,1,22,14:38:42,22.566,22566
3034,936,813,1,24,14:42:53,16.444,16444
3035,936,813,2,25,14:44:40,22.812,22812
3036,936,829,1,26,14:46:47,23.051,23051
3037,936,13,2,29,14:50:32,21.915,21915
3038,936,815,2,30,14:51:57,22.409,22409
3039,936,833,2,30,14:53:11,23.125,23125
3040,936,831,2,32,14:55:00,22.907,22907
3041,936,826,2,33,14:56:04,21.574,21574
3042,936,828,2,33,14:56:29,22.199,22199
3043,936,154,2,34,14:57:48,28.707,28707
3044,936,18,2,35,14:59:17,21.753,21753
3045,936,807,2,36,15:00:25,22.222,22222
3046,936,4,2,36,15:00:39,22.3,22300
3047,936,832,2,36,15:00:44,22.93,22930
3048,936,830,2,37,15:02:04,23.431,23431
3049,936,822,2,38,15:03:21,21.867,21867
3050,936,3,2,42,15:08:45,22.013,22013
3051,936,815,3,41,15:08:53,22.574,22574
3052,936,1,2,42,15:08:57,24.272,24272
3053,936,813,3,41,15:08:57,24.972,24972
3054,936,828,3,41,15:09:02,22.747,22747
3055,936,817,2,42,15:09:07,22.008,22008
3056,936,20,2,43,15:10:02,22.028,22028
3057,936,8,2,43,15:10:21,22.27,22270
3058,936,154,3,42,15:10:37,23.972,23972
3059,936,829,2,41,15:10:40,23.664,23664
3060,936,831,3,42,15:10:56,23.097,23097
3061,936,833,3,41,15:11:07,23.207,23207
3062,936,826,3,43,15:11:48,21.663,21663
3063,936,4,3,43,15:12:11,23.162,23162
3064,936,20,3,45,15:14:38,16.639,16639
3065,936,832,3,44,15:14:39,16.66,16660
3066,936,18,3,44,15:14:41,16.488,16488
3067,936,4,4,44,15:14:42,16.796,16796
3068,936,8,3,45,15:14:43,16.979,16979
3069,936,13,3,44,15:14:44,16.823,16823
3070,936,154,4,44,15:14:46,17.064,17064
3071,936,3,3,45,15:14:48,16.623,16623
3072,936,829,3,43,15:14:50,17.116,17116
3073,936,815,4,44,15:14:51,16.958,16958
3074,936,1,3,45,15:14:53,18.249,18249
3075,936,813,4,44,15:14:53,18.782,18782
3076,936,828,4,44,15:14:55,18.577,18577
3077,936,831,4,44,15:14:57,18.246,18246
3078,936,817,3,45,15:14:58,18.27,18270
3079,936,833,4,43,15:14:59,18.085,18085
3080,936,822,3,45,15:15:16,16.427,16427
3081,936,830,3,45,15:15:29,16.485,16485
3082,936,826,4,45,15:15:35,16.453,16453
3083,936,20,4,46,15:17:03,17.121,17121
3084,936,832,4,45,15:17:04,16.786,16786
3085,936,18,4,45,15:17:06,16.639,16639
3086,936,4,5,45,15:17:07,16.879,16879
3087,936,8,4,46,15:17:08,16.734,16734
3088,936,13,4,45,15:17:10,16.818,16818
3089,936,154,5,45,15:17:11,17.114,17114
3090,936,3,4,46,15:17:13,17.78,17780
3091,936,829,4,44,15:17:14,17.402,17402
3092,936,815,5,45,15:17:15,32.181,32181
3093,936,1,4,46,15:17:16,17.726,17726
3094,936,813,5,45,15:17:17,18.186,18186
3095,936,828,5,45,15:17:19,17.472,17472
3096,936,831,5,45,15:17:21,17.235,17235
3097,936,817,4,46,15:17:22,18.758,18758
3098,936,833,5,44,15:17:23,18.149,18149
3099,936,822,4,46,15:17:25,17.557,17557
3100,936,830,4,46,15:17:25,23.043,23043
3101,936,826,5,46,15:17:27,17.849,17849
3102,936,822,5,49,15:23:48,30.031,30031
3103,936,1,5,51,15:26:23,27.715,27715
3104,936,8,5,52,15:27:47,59.555,59555
3105,936,13,5,54,15:31:14,21.502,21502
3106,936,1,6,54,15:31:15,16.579,16579
3107,936,829,5,54,15:33:20,22.716,22716
3108,936,830,5,56,15:33:45,16.415,16415
3109,936,813,6,58,15:37:12,16.446,16446
3110,936,817,5,64,15:45:08,31.037,31037
3111,936,3,5,64,15:45:42,24.575,24575
3112,937,817,1,7,14:20:39,22.637,22637
3113,937,832,1,5,14:20:58,23.732,23732
3114,937,815,1,8,14:22:36,23.562,23562
3115,937,822,1,8,14:22:46,23.319,23319
3116,937,4,1,8,14:23:03,22.973,22973
3117,937,154,1,9,14:24:43,23.717,23717
3118,937,826,1,9,14:24:46,22.796,22796
3119,937,13,1,9,14:24:47,23.282,23282
3120,937,830,1,9,14:24:48,24.564,24564
3121,937,828,1,9,14:24:54,24.183,24183
3122,937,831,1,10,14:27:06,23.439,23439
3123,937,8,1,11,14:28:44,22.578,22578
3124,937,18,1,11,14:29:15,24.083,24083
3125,937,3,1,12,14:30:22,22.997,22997
3126,937,1,1,13,14:32:13,22.403,22403
3127,937,20,1,14,14:34:26,22.681,22681
3128,937,822,2,15,14:36:40,17.343,17343
3129,937,833,1,15,14:37:29,23.643,23643
3130,937,829,1,16,14:39:34,23.826,23826
3131,937,815,2,20,14:46:18,22.918,22918
3132,937,4,2,20,14:47:07,26.103,26103
3133,937,18,2,20,14:47:33,24.151,24151
3134,937,154,2,21,14:48:35,23.493,23493
3135,937,13,2,21,14:48:52,23.655,23655
3136,937,8,2,21,14:48:53,23.143,23143
3137,937,830,2,21,14:48:54,23.041,23041
3138,937,822,3,21,14:49:04,23.489,23489
3139,937,832,2,23,14:57:07,23.348,23348
3140,937,826,2,27,15:00:37,22.563,22563
3141,937,831,2,27,15:01:15,23.288,23288
3142,937,828,2,28,15:03:02,23.684,23684
3143,937,1,2,30,15:05:42,22.955,22955
3144,937,833,2,29,15:06:14,23.282,23282
3145,937,3,2,31,15:07:43,22.765,22765
3146,937,829,2,30,15:08:20,24.45,24450
3147,937,830,3,32,15:10:22,22.942,22942
3148,937,4,3,32,15:11:10,23.191,23191
3149,937,18,3,35,15:17:42,23.761,23761
3150,938,831,1,1,14:05:00,25.761,25761
3151,938,830,1,1,14:05:02,18.818,18818
3152,938,832,1,10,14:18:38,30.358,30358
3153,938,3,1,18,14:30:11,24.657,24657
3154,938,807,1,18,14:30:23,24.286,24286
3155,938,13,1,19,14:31:39,25.207,25207
3156,938,830,2,19,14:32:19,25.318,25318
3157,938,828,1,20,14:33:26,24.842,24842
3158,938,822,1,22,14:36:10,25.536,25536
3159,938,815,1,23,14:37:46,24.281,24281
3160,938,831,2,24,14:40:02,25.282,25282
3161,938,20,1,25,14:40:24,24.34,24340
3162,938,18,1,25,14:41:32,24.31,24310
3163,938,1,1,26,14:41:34,24.368,24368
3164,938,829,1,26,14:43:37,29.382,29382
3165,938,826,1,27,14:44:11,23.884,23884
3166,938,8,1,28,14:45:20,24.442,24442
3167,938,833,1,27,14:45:21,26.435,26435
3168,938,4,1,28,14:46:15,24.33,24330
3169,938,817,1,30,14:48:35,24.259,24259
3170,938,832,2,30,14:48:54,24.736,24736
3171,938,830,3,33,14:53:32,24.938,24938
3172,938,4,2,46,15:13:37,19.374,19374
3173,939,154,1,9,20:20:55,30.64,30640
3174,939,4,1,10,20:22:46,34.237,34237
3175,939,832,1,10,20:22:46,34.97,34970
3176,939,828,1,10,20:22:52,29.589,29589
3177,939,813,1,10,20:22:55,29.762,29762
3178,939,807,1,11,20:24:36,30.868,30868
3179,939,826,1,12,20:26:14,29.159,29159
3180,939,13,1,12,20:26:28,31.38,31380
3181,939,20,1,13,20:28:04,29.172,29172
3182,939,817,1,13,20:28:10,31.307,31307
3183,939,8,1,13,20:28:15,30.031,30031
3184,939,1,1,13,20:28:21,28.917,28917
3185,939,3,1,13,20:28:30,30.562,30562
3186,939,822,1,13,20:28:34,29.26,29260
3187,939,815,1,13,20:28:45,29.732,29732
3188,939,831,1,13,20:28:53,29.679,29679
3189,939,18,1,13,20:28:57,01:05.3,65317
3190,939,830,1,12,20:29:01,31.207,31207
3191,939,834,1,13,20:29:50,31.18,31180
3192,939,13,2,14,20:31:49,29.907,29907
3193,939,829,1,14,20:32:23,30.398,30398
3194,939,154,2,26,20:57:10,29.826,29826
3195,939,813,2,27,20:59:08,29.223,29223
3196,939,828,2,28,21:01:10,29.857,29857
3197,939,832,2,28,21:01:11,29.742,29742
3198,939,13,3,29,21:03:13,24.415,24415
3199,939,826,2,33,21:10:11,32.924,32924
3200,939,815,2,34,21:12:15,29.676,29676
3201,939,831,2,34,21:12:23,29.917,29917
3202,939,830,2,36,21:16:29,30.844,30844
3203,939,828,3,36,21:16:40,29.398,29398
3204,939,20,2,37,21:17:26,29.273,29273
3205,939,817,2,37,21:17:32,29.419,29419
3206,939,834,2,36,21:17:38,32.036,32036
3207,939,8,2,37,21:17:42,30.689,30689
3208,939,3,2,37,21:17:55,29.887,29887
3209,939,822,2,37,21:18:06,29.239,29239
3210,939,18,2,37,21:18:41,30.106,30106
3211,939,832,3,37,21:19:08,29.885,29885
3212,939,829,2,37,21:20:15,37.847,37847
3213,939,18,3,41,21:28:16,37.822,37822
3214,939,813,3,54,21:53:08,29.996,29996
3215,940,815,1,1,14:05:29,25.041,25041
3216,940,817,1,1,14:06:11,26.087,26087
3217,940,13,1,1,14:06:55,34.166,34166
3218,940,826,1,8,14:17:26,23.316,23316
3219,940,4,1,9,14:19:04,23.64,23640
3220,940,830,1,9,14:19:07,27.793,27793
3221,940,807,1,10,14:20:34,23.75,23750
3222,940,831,1,10,14:20:51,24.763,24763
3223,940,18,1,10,14:20:51,23.343,23343
3224,940,822,1,11,14:22:04,23.542,23542
3225,940,154,1,11,14:22:12,23.793,23793
3226,940,813,1,12,14:23:55,24.842,24842
3227,940,20,1,13,14:25:21,23.074,23074
